DRAMP18245|len42	DRAMP18243|len42
DRAMP02678|len51	DRAMP02678|len51
DRAMP02678|len51	DRAMP03607|len51
DRAMP02678|len51	DRAMP03608|len51
DRAMP02681|len66	DRAMP02681|len66
DRAMP02681|len66	DRAMP03612|len66
DRAMP02682|len79	DRAMP02682|len79
DRAMP02684|len49	DRAMP02684|len49
DRAMP02684|len49	DRAMP03385|len49
DRAMP02684|len49	DRAMP03441|len49
DRAMP02684|len49	DRAMP03620|len49
DRAMP02686|len40	DRAMP02686|len40
DRAMP02686|len40	DRAMP03629|len47
DRAMP02687|len54	DRAMP02687|len54
DRAMP02687|len54	DRAMP03630|len53
DRAMP02693|len43	DRAMP02693|len43
DRAMP02693|len43	DRAMP03602|len44
DRAMP02694|len57	DRAMP02694|len57
DRAMP02697|len75	DRAMP02697|len75
DRAMP02704|len43	DRAMP02704|len43
DRAMP02704|len43	DRAMP02616|len43
DRAMP02704|len43	DRAMP02692|len43
DRAMP02704|len43	DRAMP02719|len43
DRAMP02704|len43	DRAMP02735|len43
DRAMP02704|len43	DRAMP03601|len42
DRAMP18242|len10	DRAMP18242|len10
DRAMP18242|len10	DRAMP18240|len10
DRAMP18242|len10	DRAMP18238|len10
DRAMP18241|len32	DRAMP18241|len32
DRAMP18237|len10	DRAMP18237|len10
DRAMP18237|len10	DRAMP18239|len10
DRAMP18236|len9	DRAMP18236|len9
DRAMP02737|len74	DRAMP02737|len74
DRAMP02737|len74	DRAMP02621|len73
DRAMP02737|len74	DRAMP02696|len73
DRAMP02737|len74	DRAMP02705|len72
DRAMP02737|len74	DRAMP02721|len73
DRAMP02737|len74	DRAMP03627|len73
DRAMP02741|len42	DRAMP02741|len42
DRAMP02742|len36	DRAMP02742|len36
DRAMP02742|len36	DRAMP02739|len36
DRAMP02743|len41	DRAMP02743|len41
DRAMP02743|len41	DRAMP18197|len45
DRAMP02743|len41	DRAMP03495|len45
DRAMP02743|len41	DRAMP03672|len40
DRAMP02744|len23	DRAMP02744|len23
DRAMP02745|len15	DRAMP02745|len15
DRAMP02747|len18	DRAMP02747|len18
DRAMP02748|len9	DRAMP02748|len9
DRAMP02749|len28	DRAMP02749|len28
DRAMP02749|len28	DRAMP02746|len28
DRAMP03743|len25	DRAMP03743|len25
DRAMP02756|len29	DRAMP02756|len29
DRAMP02756|len29	DRAMP02753|len30
DRAMP02756|len29	DRAMP02757|len30
DRAMP02756|len29	DRAMP02754|len30
DRAMP02756|len29	DRAMP02755|len30
DRAMP02758|len18	DRAMP02758|len18
DRAMP02758|len18	DRAMP02759|len19
DRAMP02761|len24	DRAMP02761|len24
DRAMP02761|len24	DRAMP02760|len24
DRAMP02763|len25	DRAMP02763|len25
DRAMP02763|len25	DRAMP02762|len25
DRAMP02763|len25	DRAMP02766|len24
DRAMP02763|len25	DRAMP18417|len26
DRAMP02763|len25	DRAMP03741|len25
DRAMP02763|len25	DRAMP03742|len25
DRAMP02763|len25	DRAMP18488|len25
DRAMP02764|len26	DRAMP02764|len26
DRAMP02765|len26	DRAMP02765|len26
DRAMP02767|len20	DRAMP02767|len20
DRAMP02770|len24	DRAMP02770|len24
DRAMP02771|len36	DRAMP02771|len36
DRAMP02772|len26	DRAMP02772|len26
DRAMP02773|len37	DRAMP02773|len37
DRAMP02775|len34	DRAMP02775|len34
DRAMP02775|len34	DRAMP02774|len34
DRAMP02775|len34	DRAMP02776|len36
DRAMP02775|len34	DRAMP04573|len34
DRAMP02784|len71	DRAMP02784|len71
DRAMP02784|len71	DRAMP02785|len71
DRAMP02784|len71	DRAMP02786|len71
DRAMP02784|len71	DRAMP02787|len71
DRAMP02784|len71	DRAMP02781|len74
DRAMP02784|len71	DRAMP02788|len69
DRAMP02790|len78	DRAMP02790|len78
DRAMP02792|len36	DRAMP02792|len36
DRAMP02797|len45	DRAMP02797|len45
DRAMP02797|len45	DRAMP03599|len45
DRAMP02797|len45	DRAMP03187|len36
DRAMP02797|len45	DRAMP02673|len45
DRAMP02797|len45	DRAMP03379|len45
DRAMP02797|len45	DRAMP03433|len45
DRAMP02797|len45	DRAMP35769|len45
DRAMP02798|len78	DRAMP02798|len78
DRAMP02798|len78	DRAMP02980|len78
DRAMP02799|len44	DRAMP02799|len44
DRAMP02800|len46	DRAMP02800|len46
DRAMP02805|len34	DRAMP02805|len34
DRAMP02805|len34	DRAMP02803|len34
DRAMP02807|len33	DRAMP02807|len33
DRAMP02812|len15	DRAMP02812|len15
DRAMP02814|len22	DRAMP02814|len22
DRAMP02814|len22	DRAMP02813|len23
DRAMP18235|len4	DRAMP18235|len4
DRAMP02816|len29	DRAMP02816|len29
DRAMP02816|len29	DRAMP02841|len34
DRAMP02818|len30	DRAMP02818|len30
DRAMP01820|len13	DRAMP01820|len13
DRAMP01820|len13	DRAMP01794|len13
DRAMP02822|len84	DRAMP02822|len84
DRAMP02825|len21	DRAMP02825|len21
DRAMP02826|len23	DRAMP02826|len23
DRAMP02827|len29	DRAMP02827|len29
DRAMP02829|len47	DRAMP02829|len47
DRAMP02829|len47	DRAMP02834|len48
DRAMP02830|len60	DRAMP02830|len60
DRAMP02833|len49	DRAMP02833|len49
DRAMP02836|len26	DRAMP02836|len26
DRAMP18233|len4	DRAMP18233|len4
DRAMP02846|len13	DRAMP02846|len13
DRAMP02848|len76	DRAMP02848|len76
DRAMP02848|len76	DRAMP02847|len77
DRAMP02850|len39	DRAMP02850|len39
DRAMP02852|len43	DRAMP02852|len43
DRAMP02852|len43	DRAMP02849|len42
DRAMP02852|len43	DRAMP03679|len43
DRAMP02852|len43	DRAMP02915|len43
DRAMP02852|len43	DRAMP37353|len37
DRAMP02856|len34	DRAMP02856|len34
DRAMP02856|len34	DRAMP02828|len34
DRAMP02856|len34	DRAMP02913|len34
DRAMP01356|len20	DRAMP01356|len20
DRAMP01356|len20	DRAMP01357|len20
DRAMP01356|len20	DRAMP01355|len20
DRAMP01356|len20	DRAMP03945|len16
DRAMP01356|len20	DRAMP03947|len18
DRAMP01356|len20	DRAMP03948|len19
DRAMP01356|len20	DRAMP03949|len19
DRAMP01356|len20	DRAMP03946|len17
DRAMP01356|len20	DRAMP01358|len20
DRAMP01356|len20	DRAMP01359|len20
DRAMP01356|len20	DRAMP01952|len24
DRAMP02874|len22	DRAMP02874|len22
DRAMP02876|len13	DRAMP02876|len13
DRAMP02889|len71	DRAMP02889|len71
DRAMP02889|len71	DRAMP02883|len71
DRAMP02889|len71	DRAMP02885|len71
DRAMP02889|len71	DRAMP02887|len69
DRAMP02889|len71	DRAMP02890|len72
DRAMP02889|len71	DRAMP02886|len69
DRAMP02889|len71	DRAMP02888|len70
DRAMP02895|len95	DRAMP02895|len95
DRAMP02895|len95	DRAMP02893|len93
DRAMP02895|len95	DRAMP02894|len88
DRAMP02895|len95	DRAMP02892|len90
DRAMP02904|len87	DRAMP02904|len87
DRAMP02914|len12	DRAMP02914|len12
DRAMP02916|len52	DRAMP02916|len52
DRAMP02918|len69	DRAMP02918|len69
DRAMP02919|len41	DRAMP02919|len41
DRAMP02919|len41	DRAMP03396|len43
DRAMP20974|len18	DRAMP20974|len18
DRAMP20974|len18	DRAMP20970|len18
DRAMP20974|len18	DRAMP20973|len18
DRAMP20975|len20	DRAMP20975|len20
DRAMP20976|len18	DRAMP20976|len18
DRAMP20977|len10	DRAMP20977|len10
DRAMP20979|len10	DRAMP20979|len10
DRAMP20982|len17	DRAMP20982|len17
DRAMP20982|len17	DRAMP20984|len17
DRAMP20982|len17	DRAMP20987|len17
DRAMP20982|len17	DRAMP20990|len17
DRAMP20982|len17	DRAMP29068|len17
DRAMP20982|len17	DRAMP29069|len17
DRAMP20991|len17	DRAMP20991|len17
DRAMP20991|len17	DRAMP20988|len17
DRAMP20992|len13	DRAMP20992|len13
DRAMP20993|len13	DRAMP20993|len13
DRAMP20994|len10	DRAMP20994|len10
DRAMP20996|len10	DRAMP20996|len10
DRAMP20996|len10	DRAMP20995|len10
DRAMP21004|len18	DRAMP21004|len18
DRAMP21004|len18	DRAMP21009|len20
DRAMP21004|len18	DRAMP18495|len18
DRAMP21004|len18	DRAMP21000|len18
DRAMP21004|len18	DRAMP21001|len18
DRAMP21004|len18	DRAMP21002|len18
DRAMP21004|len18	DRAMP21003|len18
DRAMP21004|len18	DRAMP21005|len18
DRAMP21004|len18	DRAMP21006|len18
DRAMP21004|len18	DRAMP21008|len18
DRAMP21004|len18	DRAMP21010|len18
DRAMP21004|len18	DRAMP35634|len18
DRAMP21023|len23	DRAMP21023|len23
DRAMP21023|len23	DRAMP21022|len23
DRAMP21023|len23	DRAMP01347|len23
DRAMP21023|len23	DRAMP01346|len23
DRAMP21023|len23	DRAMP21015|len23
DRAMP21023|len23	DRAMP21016|len23
DRAMP21023|len23	DRAMP21017|len23
DRAMP21023|len23	DRAMP21018|len23
DRAMP21023|len23	DRAMP21019|len23
DRAMP21023|len23	DRAMP21020|len23
DRAMP21023|len23	DRAMP21021|len23
DRAMP21023|len23	DRAMP01889|len23
DRAMP21023|len23	DRAMP03002|len26
DRAMP21023|len23	DRAMP04667|len26
DRAMP21023|len23	DRAMP29482|len26
DRAMP21023|len23	DRAMP34390|len26
DRAMP21023|len23	DRAMP34391|len26
DRAMP21028|len23	DRAMP21028|len23
DRAMP21029|len26	DRAMP21029|len26
DRAMP21035|len15	DRAMP21035|len15
DRAMP21041|len15	DRAMP21041|len15
DRAMP21041|len15	DRAMP21040|len15
DRAMP21041|len15	DRAMP21038|len15
DRAMP21087|len27	DRAMP21087|len27
DRAMP21087|len27	DRAMP21086|len31
DRAMP21088|len23	DRAMP21088|len23
DRAMP21094|len16	DRAMP21094|len16
DRAMP21094|len16	DRAMP21085|len16
DRAMP31566|len15	DRAMP31566|len15
DRAMP31567|len16	DRAMP31567|len16
DRAMP31576|len18	DRAMP31576|len18
DRAMP31585|len24	DRAMP31585|len24
DRAMP31596|len16	DRAMP31596|len16
DRAMP31597|len12	DRAMP31597|len12
DRAMP31598|len15	DRAMP31598|len15
DRAMP31603|len13	DRAMP31603|len13
DRAMP31604|len13	DRAMP31604|len13
DRAMP31605|len13	DRAMP31605|len13
DRAMP31606|len9	DRAMP31606|len9
DRAMP31607|len10	DRAMP31607|len10
DRAMP31609|len20	DRAMP31609|len20
DRAMP31611|len24	DRAMP31611|len24
DRAMP31628|len27	DRAMP31628|len27
DRAMP31628|len27	DRAMP31625|len27
DRAMP31628|len27	DRAMP00240|len27
DRAMP31628|len27	DRAMP31626|len27
DRAMP31628|len27	DRAMP31627|len27
DRAMP31628|len27	DRAMP34333|len27
DRAMP31630|len3	DRAMP31630|len3
DRAMP31631|len34	DRAMP31631|len34
DRAMP31633|len29	DRAMP31633|len29
DRAMP31633|len29	DRAMP31632|len29
DRAMP31634|len15	DRAMP31634|len15
DRAMP31634|len15	DRAMP32639|len17
DRAMP31656|len24	DRAMP31656|len24
DRAMP31656|len24	DRAMP02295|len24
DRAMP31656|len24	DRAMP29052|len24
DRAMP31656|len24	DRAMP01951|len24
DRAMP31657|len11	DRAMP31657|len11
DRAMP31658|len11	DRAMP31658|len11
DRAMP31659|len24	DRAMP31659|len24
DRAMP31671|len22	DRAMP31671|len22
DRAMP31671|len22	DRAMP31475|len26
DRAMP31671|len22	DRAMP02840|len25
DRAMP31671|len22	DRAMP03677|len25
DRAMP31671|len22	DRAMP37206|len23
DRAMP31672|len12	DRAMP31672|len12
DRAMP31673|len22	DRAMP31673|len22
DRAMP31677|len14	DRAMP31677|len14
DRAMP31690|len25	DRAMP31690|len25
DRAMP31694|len25	DRAMP31694|len25
DRAMP31700|len9	DRAMP31700|len9
DRAMP31711|len12	DRAMP31711|len12
DRAMP31713|len12	DRAMP31713|len12
DRAMP31714|len12	DRAMP31714|len12
DRAMP31721|len12	DRAMP31721|len12
DRAMP31721|len12	DRAMP31715|len12
DRAMP31721|len12	DRAMP31716|len12
DRAMP31721|len12	DRAMP31717|len12
DRAMP31721|len12	DRAMP31718|len12
DRAMP31721|len12	DRAMP31720|len12
DRAMP31721|len12	DRAMP31719|len12
DRAMP31728|len17	DRAMP31728|len17
DRAMP31731|len15	DRAMP31731|len15
DRAMP31732|len10	DRAMP31732|len10
DRAMP31733|len11	DRAMP31733|len11
DRAMP31734|len16	DRAMP31734|len16
DRAMP31735|len21	DRAMP31735|len21
DRAMP31736|len20	DRAMP31736|len20
DRAMP31965|len35	DRAMP31965|len35
DRAMP31965|len35	DRAMP31959|len36
DRAMP31965|len35	DRAMP31960|len34
DRAMP31965|len35	DRAMP31961|len34
DRAMP31965|len35	DRAMP31962|len32
DRAMP31965|len35	DRAMP31963|len33
DRAMP31965|len35	DRAMP31964|len34
DRAMP31965|len35	DRAMP31966|len34
DRAMP31965|len35	DRAMP35379|len34
DRAMP31965|len35	DRAMP35380|len34
DRAMP31965|len35	DRAMP35381|len34
DRAMP31965|len35	DRAMP35382|len34
DRAMP31965|len35	DRAMP35383|len34
DRAMP31967|len14	DRAMP31967|len14
DRAMP31971|len16	DRAMP31971|len16
DRAMP31972|len13	DRAMP31972|len13
DRAMP31972|len13	DRAMP31969|len15
DRAMP31972|len13	DRAMP31970|len15
DRAMP31973|len6	DRAMP31973|len6
DRAMP31974|len6	DRAMP31974|len6
DRAMP31974|len6	DRAMP33268|len6
DRAMP31974|len6	DRAMP34608|len6
DRAMP31975|len7	DRAMP31975|len7
DRAMP31976|len4	DRAMP31976|len4
DRAMP31981|len16	DRAMP31981|len16
DRAMP31981|len16	DRAMP31938|len16
DRAMP31981|len16	DRAMP31937|len16
DRAMP31981|len16	DRAMP31977|len16
DRAMP31981|len16	DRAMP31979|len16
DRAMP31981|len16	DRAMP31978|len16
DRAMP31981|len16	DRAMP31980|len16
DRAMP31983|len20	DRAMP31983|len20
DRAMP31986|len13	DRAMP31986|len13
DRAMP32008|len11	DRAMP32008|len11
DRAMP32010|len11	DRAMP32010|len11
DRAMP32011|len11	DRAMP32011|len11
DRAMP32012|len11	DRAMP32012|len11
DRAMP32013|len11	DRAMP32013|len11
DRAMP32014|len11	DRAMP32014|len11
DRAMP32014|len11	DRAMP32009|len11
DRAMP32015|len11	DRAMP32015|len11
DRAMP32015|len11	DRAMP31837|len11
DRAMP32016|len11	DRAMP32016|len11
DRAMP32016|len11	DRAMP32007|len11
DRAMP32022|len15	DRAMP32022|len15
DRAMP32022|len15	DRAMP32021|len15
DRAMP32022|len15	DRAMP32019|len15
DRAMP32022|len15	DRAMP32017|len15
DRAMP32022|len15	DRAMP32020|len15
DRAMP32022|len15	DRAMP32018|len15
DRAMP32023|len10	DRAMP32023|len10
DRAMP32024|len12	DRAMP32024|len12
DRAMP32024|len12	DRAMP32025|len13
DRAMP32024|len12	DRAMP32026|len14
DRAMP32027|len12	DRAMP32027|len12
DRAMP32028|len11	DRAMP32028|len11
DRAMP32029|len12	DRAMP32029|len12
DRAMP32029|len12	DRAMP32030|len13
DRAMP32029|len12	DRAMP32031|len14
DRAMP32032|len27	DRAMP32032|len27
DRAMP32035|len13	DRAMP32035|len13
DRAMP32042|len14	DRAMP32042|len14
DRAMP32044|len15	DRAMP32044|len15
DRAMP32044|len15	DRAMP32043|len15
DRAMP32051|len4	DRAMP32051|len4
DRAMP32061|len20	DRAMP32061|len20
DRAMP32061|len20	DRAMP32059|len20
DRAMP32061|len20	DRAMP32060|len20
DRAMP32061|len20	DRAMP32058|len20
DRAMP32062|len13	DRAMP32062|len13
DRAMP32102|len33	DRAMP32102|len33
DRAMP32120|len20	DRAMP32120|len20
DRAMP32121|len19	DRAMP32121|len19
DRAMP32122|len20	DRAMP32122|len20
DRAMP32123|len11	DRAMP32123|len11
DRAMP32124|len11	DRAMP32124|len11
DRAMP32125|len11	DRAMP32125|len11
DRAMP32126|len10	DRAMP32126|len10
DRAMP32127|len11	DRAMP32127|len11
DRAMP32128|len11	DRAMP32128|len11
DRAMP32129|len11	DRAMP32129|len11
DRAMP32137|len13	DRAMP32137|len13
DRAMP32137|len13	DRAMP32136|len13
DRAMP32137|len13	DRAMP32138|len13
DRAMP32137|len13	DRAMP32139|len12
DRAMP32137|len13	DRAMP32140|len13
DRAMP32137|len13	DRAMP32141|len13
DRAMP33245|len11	DRAMP33245|len11
DRAMP33246|len11	DRAMP33246|len11
DRAMP33247|len13	DRAMP33247|len13
DRAMP33248|len12	DRAMP33248|len12
DRAMP33249|len10	DRAMP33249|len10
DRAMP33250|len9	DRAMP33250|len9
DRAMP33251|len8	DRAMP33251|len8
DRAMP33252|len7	DRAMP33252|len7
DRAMP33253|len6	DRAMP33253|len6
DRAMP33254|len5	DRAMP33254|len5
DRAMP33255|len13	DRAMP33255|len13
DRAMP33256|len12	DRAMP33256|len12
DRAMP33257|len10	DRAMP33257|len10
DRAMP33258|len9	DRAMP33258|len9
DRAMP33259|len8	DRAMP33259|len8
DRAMP33260|len7	DRAMP33260|len7
DRAMP33261|len6	DRAMP33261|len6
DRAMP33262|len5	DRAMP33262|len5
DRAMP33263|len13	DRAMP33263|len13
DRAMP33264|len10	DRAMP33264|len10
DRAMP33265|len9	DRAMP33265|len9
DRAMP33266|len8	DRAMP33266|len8
DRAMP33267|len7	DRAMP33267|len7
DRAMP33269|len7	DRAMP33269|len7
DRAMP33270|len9	DRAMP33270|len9
DRAMP33271|len14	DRAMP33271|len14
DRAMP33272|len14	DRAMP33272|len14
DRAMP33273|len14	DRAMP33273|len14
DRAMP33274|len14	DRAMP33274|len14
DRAMP33275|len14	DRAMP33275|len14
DRAMP33277|len11	DRAMP33277|len11
DRAMP33278|len11	DRAMP33278|len11
DRAMP33279|len11	DRAMP33279|len11
DRAMP33280|len11	DRAMP33280|len11
DRAMP33280|len11	DRAMP33276|len11
DRAMP33281|len11	DRAMP33281|len11
DRAMP33282|len11	DRAMP33282|len11
DRAMP33283|len11	DRAMP33283|len11
DRAMP33284|len12	DRAMP33284|len12
DRAMP33333|len16	DRAMP33333|len16
DRAMP33338|len19	DRAMP33338|len19
DRAMP33338|len19	DRAMP33335|len22
DRAMP33338|len19	DRAMP33337|len20
DRAMP33338|len19	DRAMP33340|len18
DRAMP33338|len19	DRAMP33342|len19
DRAMP33338|len19	DRAMP33345|len19
DRAMP33338|len19	DRAMP33346|len19
DRAMP33338|len19	DRAMP33347|len19
DRAMP33338|len19	DRAMP33348|len19
DRAMP33338|len19	DRAMP33349|len19
DRAMP33338|len19	DRAMP36090|len19
DRAMP33338|len19	DRAMP36135|len22
DRAMP33338|len19	DRAMP33336|len22
DRAMP33338|len19	DRAMP33341|len17
DRAMP33338|len19	DRAMP33343|len22
DRAMP33338|len19	DRAMP33350|len19
DRAMP33338|len19	DRAMP33354|len22
DRAMP33338|len19	DRAMP36072|len18
DRAMP33338|len19	DRAMP33334|len22
DRAMP33338|len19	DRAMP36089|len19
DRAMP33338|len19	DRAMP36136|len21
DRAMP33353|len19	DRAMP33353|len19
DRAMP33353|len19	DRAMP33352|len19
DRAMP33353|len19	DRAMP33344|len22
DRAMP33353|len19	DRAMP33351|len19
DRAMP33361|len17	DRAMP33361|len17
DRAMP33362|len10	DRAMP33362|len10
DRAMP33366|len22	DRAMP33366|len22
DRAMP33366|len22	DRAMP33365|len23
DRAMP33366|len22	DRAMP21012|len27
DRAMP33366|len22	DRAMP21013|len27
DRAMP33366|len22	DRAMP21014|len27
DRAMP33366|len22	DRAMP31662|len27
DRAMP33366|len22	DRAMP31666|len23
DRAMP33366|len22	DRAMP31848|len27
DRAMP33366|len22	DRAMP31849|len23
DRAMP33366|len22	DRAMP31850|len27
DRAMP33366|len22	DRAMP35125|len27
DRAMP33367|len19	DRAMP33367|len19
DRAMP33367|len19	DRAMP31661|len23
DRAMP33367|len19	DRAMP33363|len20
DRAMP33367|len19	DRAMP33364|len20
DRAMP33369|len19	DRAMP33369|len19
DRAMP33369|len19	DRAMP33368|len19
DRAMP33370|len15	DRAMP33370|len15
DRAMP33371|len14	DRAMP33371|len14
DRAMP33372|len13	DRAMP33372|len13
DRAMP33373|len10	DRAMP33373|len10
DRAMP33374|len11	DRAMP33374|len11
DRAMP33377|len18	DRAMP33377|len18
DRAMP33384|len10	DRAMP33384|len10
DRAMP33385|len9	DRAMP33385|len9
DRAMP33417|len9	DRAMP33417|len9
DRAMP33469|len22	DRAMP33469|len22
DRAMP33469|len22	DRAMP33467|len22
DRAMP33469|len22	DRAMP33468|len22
DRAMP33471|len22	DRAMP33471|len22
DRAMP33478|len25	DRAMP33478|len25
DRAMP33478|len25	DRAMP02360|len26
DRAMP33478|len25	DRAMP02361|len26
DRAMP33556|len14	DRAMP33556|len14
DRAMP33575|len14	DRAMP33575|len14
DRAMP33600|len14	DRAMP33600|len14
DRAMP33624|len24	DRAMP33624|len24
DRAMP33625|len24	DRAMP33625|len24
DRAMP33626|len18	DRAMP33626|len18
DRAMP33627|len19	DRAMP33627|len19
DRAMP33628|len22	DRAMP33628|len22
DRAMP33629|len20	DRAMP33629|len20
DRAMP33630|len24	DRAMP33630|len24
DRAMP33631|len19	DRAMP33631|len19
DRAMP33632|len20	DRAMP33632|len20
DRAMP33633|len19	DRAMP33633|len19
DRAMP33634|len12	DRAMP33634|len12
DRAMP33635|len11	DRAMP33635|len11
DRAMP33641|len20	DRAMP33641|len20
DRAMP33642|len20	DRAMP33642|len20
DRAMP33643|len20	DRAMP33643|len20
DRAMP33644|len20	DRAMP33644|len20
DRAMP33646|len20	DRAMP33646|len20
DRAMP33646|len20	DRAMP33636|len20
DRAMP33648|len20	DRAMP33648|len20
DRAMP33648|len20	DRAMP33638|len20
DRAMP33649|len20	DRAMP33649|len20
DRAMP33649|len20	DRAMP33639|len20
DRAMP33653|len20	DRAMP33653|len20
DRAMP33654|len20	DRAMP33654|len20
DRAMP33655|len20	DRAMP33655|len20
DRAMP33655|len20	DRAMP33645|len20
DRAMP33665|len20	DRAMP33665|len20
DRAMP33665|len20	DRAMP33637|len20
DRAMP33665|len20	DRAMP33647|len20
DRAMP33665|len20	DRAMP33656|len20
DRAMP33665|len20	DRAMP33657|len20
DRAMP33665|len20	DRAMP33659|len20
DRAMP33665|len20	DRAMP33661|len20
DRAMP33665|len20	DRAMP33663|len20
DRAMP33665|len20	DRAMP33652|len20
DRAMP33665|len20	DRAMP33658|len20
DRAMP33665|len20	DRAMP33660|len20
DRAMP33665|len20	DRAMP33664|len20
DRAMP33665|len20	DRAMP33662|len20
DRAMP33665|len20	DRAMP33650|len20
DRAMP33665|len20	DRAMP33640|len20
DRAMP33665|len20	DRAMP33651|len20
DRAMP33667|len27	DRAMP33667|len27
DRAMP33667|len27	DRAMP33671|len30
DRAMP33672|len28	DRAMP33672|len28
DRAMP33673|len25	DRAMP33673|len25
DRAMP33673|len25	DRAMP03680|len26
DRAMP33674|len15	DRAMP33674|len15
DRAMP33676|len14	DRAMP33676|len14
DRAMP33676|len14	DRAMP33677|len17
DRAMP33678|len12	DRAMP33678|len12
DRAMP33679|len13	DRAMP33679|len13
DRAMP33680|len14	DRAMP33680|len14
DRAMP33681|len13	DRAMP33681|len13
DRAMP33682|len13	DRAMP33682|len13
DRAMP33683|len18	DRAMP33683|len18
DRAMP33684|len18	DRAMP33684|len18
DRAMP33685|len15	DRAMP33685|len15
DRAMP33686|len15	DRAMP33686|len15
DRAMP33687|len15	DRAMP33687|len15
DRAMP33688|len15	DRAMP33688|len15
DRAMP33689|len3	DRAMP33689|len3
DRAMP33689|len3	DRAMP31540|len3
DRAMP33691|len4	DRAMP33691|len4
DRAMP33694|len27	DRAMP33694|len27
DRAMP33695|len13	DRAMP33695|len13
DRAMP33696|len13	DRAMP33696|len13
DRAMP33698|len6	DRAMP33698|len6
DRAMP33699|len7	DRAMP33699|len7
DRAMP33699|len7	DRAMP31397|len7
DRAMP33700|len7	DRAMP33700|len7
DRAMP33702|len8	DRAMP33702|len8
DRAMP33703|len8	DRAMP33703|len8
DRAMP33705|len16	DRAMP33705|len16
DRAMP33708|len40	DRAMP33708|len40
DRAMP33708|len40	DRAMP33706|len39
DRAMP33708|len40	DRAMP33707|len39
DRAMP33708|len40	DRAMP33709|len39
DRAMP33715|len12	DRAMP33715|len12
DRAMP33716|len12	DRAMP33716|len12
DRAMP33718|len15	DRAMP33718|len15
DRAMP33718|len15	DRAMP33714|len15
DRAMP33718|len15	DRAMP33717|len18
DRAMP33718|len15	DRAMP33712|len18
DRAMP33718|len15	DRAMP33713|len18
DRAMP33718|len15	DRAMP33719|len12
DRAMP33736|len13	DRAMP33736|len13
DRAMP33740|len13	DRAMP33740|len13
DRAMP33749|len20	DRAMP33749|len20
DRAMP33750|len30	DRAMP33750|len30
DRAMP33750|len30	DRAMP04567|len30
DRAMP33756|len22	DRAMP33756|len22
DRAMP33758|len22	DRAMP33758|len22
DRAMP33760|len16	DRAMP33760|len16
DRAMP33760|len16	DRAMP33764|len16
DRAMP33760|len16	DRAMP33765|len16
DRAMP33760|len16	DRAMP33767|len15
DRAMP33760|len16	DRAMP04231|len20
DRAMP33760|len16	DRAMP04558|len20
DRAMP33760|len16	DRAMP04232|len20
DRAMP33760|len16	DRAMP33759|len16
DRAMP33760|len16	DRAMP33761|len16
DRAMP33760|len16	DRAMP33762|len16
DRAMP33760|len16	DRAMP33763|len16
DRAMP33760|len16	DRAMP33766|len15
DRAMP33760|len16	DRAMP34917|len16
DRAMP33819|len2	DRAMP33819|len2
DRAMP33820|len2	DRAMP33820|len2
DRAMP33822|len2	DRAMP33822|len2
DRAMP33848|len19	DRAMP33848|len19
DRAMP33848|len19	DRAMP29043|len19
DRAMP33848|len19	DRAMP04554|len20
DRAMP33848|len19	DRAMP29882|len18
DRAMP33848|len19	DRAMP29883|len19
DRAMP33848|len19	DRAMP29884|len19
DRAMP33848|len19	DRAMP33572|len19
DRAMP33848|len19	DRAMP33824|len19
DRAMP33848|len19	DRAMP33825|len19
DRAMP33848|len19	DRAMP33826|len19
DRAMP33848|len19	DRAMP33827|len19
DRAMP33848|len19	DRAMP33828|len19
DRAMP33848|len19	DRAMP33829|len19
DRAMP33848|len19	DRAMP33830|len19
DRAMP33848|len19	DRAMP33831|len19
DRAMP33848|len19	DRAMP33832|len19
DRAMP33848|len19	DRAMP33834|len19
DRAMP33848|len19	DRAMP33844|len19
DRAMP33848|len19	DRAMP33845|len19
DRAMP33848|len19	DRAMP33846|len19
DRAMP33848|len19	DRAMP33847|len19
DRAMP33848|len19	DRAMP33850|len19
DRAMP33848|len19	DRAMP33857|len19
DRAMP33848|len19	DRAMP35813|len19
DRAMP33848|len19	DRAMP33833|len19
DRAMP33848|len19	DRAMP33835|len19
DRAMP33848|len19	DRAMP33849|len19
DRAMP33848|len19	DRAMP33851|len19
DRAMP33848|len19	DRAMP33860|len19
DRAMP33848|len19	DRAMP33861|len19
DRAMP33848|len19	DRAMP33859|len19
DRAMP33848|len19	DRAMP33862|len19
DRAMP33848|len19	DRAMP33865|len19
DRAMP33848|len19	DRAMP33866|len19
DRAMP33848|len19	DRAMP33870|len19
DRAMP33848|len19	DRAMP33874|len19
DRAMP33848|len19	DRAMP33868|len19
DRAMP33848|len19	DRAMP33863|len19
DRAMP33848|len19	DRAMP33869|len19
DRAMP33848|len19	DRAMP33871|len19
DRAMP33848|len19	DRAMP33858|len19
DRAMP33848|len19	DRAMP33872|len19
DRAMP33848|len19	DRAMP33864|len19
DRAMP33848|len19	DRAMP33873|len19
DRAMP33848|len19	DRAMP33867|len19
DRAMP33876|len9	DRAMP33876|len9
DRAMP33877|len9	DRAMP33877|len9
DRAMP33878|len9	DRAMP33878|len9
DRAMP33879|len9	DRAMP33879|len9
DRAMP33880|len9	DRAMP33880|len9
DRAMP33881|len9	DRAMP33881|len9
DRAMP33882|len9	DRAMP33882|len9
DRAMP33883|len9	DRAMP33883|len9
DRAMP33884|len9	DRAMP33884|len9
